Id,SalePrice
1977,243581.69
1978,192505.84
1979,169543.88
1980,176672.7
1981,223956.66
1982,306306.88
1983,381630.3
1984,148970.69
1985,285888.25
1986,194120.28
1987,236256.02
1988,180772.83
1989,251839.55
1990,191510.42
1991,157852.33
1992,204260.58
1993,129288.734
1994,261232.62
1995,150406.36
1996,298602.4
1997,112135.914
1998,117728.56
1999,122936.99
2000,107186.17
2001,99741.13
2002,123295.11
2003,139371.45
2004,143380.8
2005,284900.38
2006,419389.75
2007,391868.88
2008,479626.94
2009,486993.66
2010,350614.66
2011,270571.4
2012,309667.62
2013,501048.0
2014,276438.62
2015,349537.9
2016,363103.6
2017,323514.5
2018,178832.19
2019,344065.3
2020,232178.33
2021,218908.19
2022,164164.67
2023,206186.28
2024,194137.19
2025,170040.67
2026,171568.22
2027,193088.55
2028,225519.45
2029,206455.81
2030,207912.55
2031,174266.2
2032,229173.97
2033,191803.86
2034,248203.67
2035,339590.88
2036,351348.06
2037,259256.23
2038,324999.7
2039,252392.77
2040,231824.17
2041,252305.77
2042,267072.75
2043,221882.95
2044,210313.95
2045,252063.14
2046,201467.08
2047,193153.31
2048,185702.23
2049,131153.8
2050,176196.02
2051,184882.27
2052,195499.94
2053,196756.69
2054,198835.62
2055,198225.02
2056,110900.92
2057,125876.766
2058,113618.78
2059,119266.32
2060,172793.08
2061,139784.92
2062,207452.05
2063,479591.8
2064,178664.03
2065,154169.55
2066,151275.89
2067,181246.67
2068,278975.9
2069,242730.39
2070,240460.06
2071,247377.55
2072,157624.97
2073,213804.88
2074,181393.56
2075,199646.45
2076,319595.03
2077,227368.11
2078,358153.44
2079,274738.44
2080,214726.25
2081,158629.17
2082,176210.78
2083,228269.5
2084,133153.45
2085,137747.1
2086,136721.52
2087,128603.83
2088,177618.56
2089,100183.44
2090,135689.69
2091,150194.75
2092,91131.38
2093,138041.84
2094,115595.4
2095,127854.79
2096,220555.66
2097,122200.805
2098,153138.31
2099,176429.67
2100,136426.27
2101,113851.77
2102,131820.27
2103,135368.44
2104,161461.84
2105,97078.76
2106,130484.44
2107,88387.25
2108,113958.305
2109,104280.54
2110,134583.42
2111,145034.72
2112,184171.17
2113,138369.1
2114,132233.67
2115,152160.88
2116,125137.97
2117,126826.305
2118,115247.64
2119,121557.12
2120,139648.12
2121,147465.8
2122,104616.43
2123,132731.9
2124,119589.805
2125,116294.44
2126,100752.71
2127,76587.15
2128,126837.44
2129,108810.51
2130,125252.51
2131,140395.33
2132,128919.805
2133,154550.22
2134,81544.14
2135,99699.92
2136,151918.61
2137,62973.473
2138,93711.78
2139,123593.984
2140,127985.91
2141,101092.32
2142,123659.07
2143,116848.72
2144,66484.48
2145,275362.53
2146,120680.086
2147,125486.75
2148,138463.2
2149,160304.58
2150,134863.03
2151,105957.09
2152,102701.08
2153,142571.03
2154,119531.89
2155,144120.36
2156,116251.67
2157,101759.625
2158,89744.445
2159,132929.95
2160,104518.5
2161,68877.05
2162,153785.14
2163,120630.19
2164,159049.05
2165,163692.98
2166,131838.77
2167,106289.164
2168,148116.44
2169,183029.33
2170,115949.96
2171,129259.83
2172,113074.94
2173,95574.875
2174,82240.805
2175,127338.23
2176,132921.0
2177,136189.36
2178,139950.4
2179,153452.2
2180,133246.14
2181,159230.67
2182,110905.35
2183,138313.53
2184,157115.94
2185,159822.98
2186,128407.65
2187,144634.9
2188,220030.17
2189,121974.22
2190,180464.0
2191,162701.88
2192,122622.414
2193,131193.52
2194,225000.28
2195,243746.56
2196,254175.61
2197,219556.67
2198,179247.9
2199,245004.34
2200,457136.62
2201,354748.97
2202,233291.47
2203,181260.62
2204,142650.02
2205,202270.1
2206,210546.14
2207,191395.78
2208,213988.52
2209,143800.44
2210,132661.47
2211,139726.42
2212,240765.56
2213,297559.88
2214,310163.72
2215,242182.22
2216,215368.47
2217,148146.48
2218,212056.52
2219,192961.86
2220,203319.98
2221,192196.03
2222,124963.11
2223,137372.22
2224,147065.27
2225,150167.19
2226,160433.77
2227,200925.6
2228,81759.72
2229,88380.74
2230,108682.69
2231,105997.414
2232,101271.4
2233,120465.66
2234,101640.664
2235,114462.43
2236,154656.08
2237,182034.44
2238,147271.27
2239,120903.31
2240,220433.39
2241,151591.86
2242,199124.67
2243,107809.04
2244,142324.33
2245,239283.05
2246,233341.77
2247,209937.0
2248,133450.44
2249,107346.37
2250,109562.414
2251,109795.44
2252,142573.75
2253,96845.21
2254,146177.1
2255,111332.984
2256,81799.414
2257,71006.52
2258,82807.16
2259,265226.9
2260,264733.38
2261,265239.38
2262,207392.45
2263,144122.67
2264,173050.75
2265,190444.66
2266,274253.44
2267,236210.86
2268,136089.94
2269,207334.28
2270,186461.19
2271,178954.44
2272,238231.56
2273,198503.1
2274,254909.75
2275,383262.12
2276,185973.75
2277,131237.97
2278,163428.78
2279,151655.17
2280,131059.01
2281,131488.55
2282,88964.62
2283,98325.336
2284,152240.72
2285,108917.75
2286,118965.125
2287,123243.98
2288,144265.66
2289,113475.69
2290,192485.17
2291,152589.81
2292,169507.38
2293,189652.61
2294,182918.4
2295,207122.02
2296,169215.58
2297,178326.83
2298,158554.47
2299,189186.4
2300,202557.56
2301,332847.06
2302,466966.8
2303,167073.67
2304,289910.53
2305,402230.6
2306,399301.8
2307,157894.66
2308,193003.02
2309,252089.9
2310,185063.28
2311,171988.02
2312,180772.36
2313,164471.12
2314,182170.7
2315,183198.73
2316,148106.56
2317,122848.8
2318,131959.7
2319,180199.53
2320,181421.88
2321,93574.164
2322,114785.19
2323,136969.28
2324,118175.19
2325,360867.97
2326,262479.56
2327,385564.72
2328,456424.38
2329,324548.88
2330,421452.94
2331,453024.38
2332,442889.06
2333,504287.8
2334,302081.6
2335,300812.9
2336,330966.47
2337,432147.78
2338,294550.88
2339,278196.56
2340,228880.11
2341,243301.7
2342,243134.88
2343,182491.02
2344,185972.9
2345,193031.31
2346,215028.83
2347,275441.78
2348,226887.38
2349,189202.62
2350,164214.47
2351,171266.08
2352,177071.81
2353,171576.39
2354,186297.8
2355,191609.66
2356,164582.83
2357,173389.86
2358,182960.23
2359,249701.69
2360,167085.67
2361,172448.81
2362,171300.3
2363,214923.84
2364,168289.9
2365,206959.88
2366,234439.47
2367,177072.02
2368,169758.0
2369,372499.1
2370,396246.72
2371,305921.56
2372,250405.88
2373,255170.95
2374,305099.9
2375,204432.83
2376,299286.9
2377,221516.27
2378,365622.88
2379,235884.11
2380,256041.58
2381,227347.56
2382,236717.98
2383,243471.61
2384,210316.23
2385,198426.6
2386,217391.66
2387,148021.2
2388,280992.75
2389,237770.48
2390,249657.06
2391,237126.23
2392,139706.86
2393,156993.67
2394,149646.8
2395,196017.53
2396,174522.38
2397,120771.04
2398,122815.055
2399,138008.6
2400,272969.97
2401,144086.94
2402,166022.58
2403,225296.95
2404,185531.4
2405,222043.19
2406,209704.67
2407,225365.14
2408,173652.66
2409,177645.3
2410,168177.08
2411,267750.75
2412,284573.84
2413,269758.2
2414,235182.16
2415,333195.84
2416,138456.44
2417,177713.67
2418,147321.94
2419,160519.39
2420,198381.88
2421,224203.11
2422,243472.27
2423,163744.33
2424,127133.98
2425,134198.17
2426,95387.1
2427,126761.04
2428,133905.58
2429,150716.25
2430,116734.26
2431,161509.39
2432,141530.36
2433,223429.48
2434,158973.42
2435,219852.38
2436,124673.21
2437,58028.39
2438,60349.465
2439,114343.75
2440,138756.55
2441,124282.7
2442,145457.88
2443,167992.0
2444,131919.48
2445,130103.63
2446,149569.36
2447,138578.1
2448,188888.25
2449,123547.42
2450,151638.16
2451,139947.55
2452,132637.69
2453,133187.67
2454,138824.28
2455,123054.96
2456,128035.84
2457,122416.664
2458,124260.766
2459,141915.03
2460,129140.11
2461,130045.28
2462,174922.19
2463,244011.27
2464,110974.29
2465,137236.67
2466,192687.77
2467,118029.03
2468,132538.31
2469,96874.28
2470,144647.77
2471,151438.77
2472,127222.26
2473,138787.6
2474,97855.945
2475,110489.83
2476,129614.875
2477,106065.68
2478,120929.92
2479,93160.21
2480,93355.2
2481,116719.67
2482,126200.28
2483,82845.4
2484,133082.64
2485,234030.58
2486,138143.88
2487,109710.06
2488,152602.5
2489,121924.17
2490,211849.64
2491,101837.875
2492,120685.805
2493,106623.62
2494,134406.14
2495,119235.195
2496,110530.02
2497,106735.43
2498,147516.27
2499,118183.57
2500,137018.42
2501,119498.23
2502,198034.92
2503,137767.33
2504,111653.29
2505,159784.48
2506,90436.06
2507,88691.39
2508,182437.22
2509,190735.17
2510,212544.92
2511,114596.09
2512,101953.58
2513,205486.6
2514,131236.42
2515,128122.49
2516,170795.03
2517,107946.57
2518,177394.05
2519,131684.97
2520,141552.98
2521,117219.65
2522,133467.28
2523,131216.0
2524,149355.05
2525,186977.64
2526,167416.3
2527,141012.28
2528,156344.34
2529,97797.01
2530,184038.53
2531,156466.38
2532,177045.83
2533,103964.95
2534,248687.47
2535,144413.94
2536,106906.8
2537,86944.555
2538,126924.99
2539,128221.65
2540,160271.44
2541,96383.19
2542,193589.55
2543,221544.08
2544,268666.9
2545,299153.75
2546,258096.4
2547,212240.27
2548,238727.78
2549,186326.8
2550,208516.69
2551,212786.36
2552,248701.17
2553,166895.28
2554,165930.05
2555,135466.88
2556,152745.48
2557,219512.7
2558,201582.16
2559,191695.05
2560,220539.66
2561,136166.45
2562,141858.62
2563,150696.84
2564,134011.66
2565,108630.13
2566,121543.38
2567,132937.81
2568,144520.17
2569,233109.0
2570,231914.98
2571,197419.47
2572,254153.78
2573,301026.34
2574,228946.47
2575,241530.66
2576,189084.23
2577,184483.17
2578,181238.27
2579,188269.72
2580,142583.56
2581,128830.1
2582,156518.86
2583,147079.05
2584,134960.3
2585,139665.83
2586,158063.06
2587,151084.42
2588,274801.4
2589,143044.5
2590,118319.57
2591,72176.41
2592,124765.85
2593,124706.36
2594,98989.016
2595,117650.83
2596,179307.2
2597,116679.49
2598,130050.64
2599,133890.17
2600,131297.44
2601,148294.83
2602,184340.48
2603,125993.64
2604,159082.55
2605,130365.6
2606,209251.42
2607,181859.7
2608,132736.23
2609,159710.39
2610,172298.47
2611,226098.67
2612,270629.34
2613,144092.8
2614,124834.88
2615,149452.8
2616,83755.72
2617,74559.59
2618,131605.53
2619,129416.6
2620,119671.33
2621,253187.9
2622,152779.06
2623,155917.95
2624,194672.08
2625,216726.17
2626,158680.42
2627,148111.33
2628,224745.38
2629,218252.58
2630,211473.2
2631,249598.62
2632,175517.47
2633,215867.44
2634,349746.1
2635,180529.61
2636,257115.42
2637,340197.22
2638,164135.08
2639,152812.9
2640,85244.29
2641,87398.17
2642,83100.305
2643,61048.38
2644,143910.08
2645,184510.8
2646,226117.28
2647,178148.1
2648,121562.836
2649,149790.42
2650,148037.7
2651,129176.93
2652,128311.43
2653,165932.9
2654,145450.89
2655,184557.06
2656,186076.88
2657,218864.05
2658,194846.67
2659,174725.56
2660,183596.1
2661,216605.61
2662,264026.0
2663,288543.9
2664,169715.36
2665,178690.69
2666,422312.25
2667,535704.06
2668,359016.34
2669,501505.4
2670,425095.0
2671,303570.78
2672,410873.9
2673,156230.86
2674,183443.16
2675,159799.05
2676,282703.44
2677,178517.64
2678,158216.12
2679,112992.195
2680,193160.77
2681,128130.43
2682,136724.38
2683,94857.23
2684,95787.22
2685,99133.06
2686,143914.52
2687,148983.22
2688,136232.2
2689,139423.53
2690,476721.6
2691,244192.55
2692,241361.7
2693,351408.16
2694,277293.72
2695,339677.03
2696,269322.72
2697,321423.12
2698,329770.75
2699,345187.47
2700,343309.1
2701,247718.66
2702,254336.2
2703,329581.06
2704,281095.22
2705,161404.38
2706,183529.11
2707,176483.97
2708,303214.16
2709,183691.52
2710,177204.05
2711,205954.19
2712,201228.84
2713,162583.4
2714,194930.62
2715,193951.61
2716,264685.16
2717,294706.75
2718,276835.28
2719,434978.94
2720,335455.78
2721,576618.94
2722,323887.97
2723,356336.6
2724,254144.72
2725,290648.0
2726,227365.16
2727,211313.55
2728,510492.25
2729,180023.05
2730,141805.4
2731,197210.73
2732,131769.97
2733,193091.92
2734,187285.56
2735,180155.31
2736,179123.2
2737,163029.5
2738,161322.78
2739,138548.77
2740,114014.766
2741,152951.48
2742,135993.27
2743,121761.21
2744,122596.48
2745,128314.62
2746,141176.19
2747,125082.12
2748,128059.664
2749,242994.62
2750,330760.66
2751,173413.64
2752,149207.1
2753,173620.28
2754,160064.98
2755,184840.67
2756,232959.0
2757,154249.17
2758,169929.23
2759,139434.33
2760,154038.34
2761,145586.8
2762,133948.92
2763,135818.1
2764,146568.16
2765,184021.62
2766,172568.75
2767,156745.9
2768,144735.44
2769,122011.06
2770,125195.46
2771,167415.83
2772,141424.44
2773,139499.48
2774,129652.81
2775,130386.44
2776,128613.63
2777,160526.47
2778,156229.06
2779,142550.7
2780,150146.3
2781,147910.16
2782,142967.78
2783,137740.38
2784,142514.6
2785,165320.2
2786,115565.75
2787,125614.73
2788,145859.5
2789,136422.28
2790,208906.05
2791,138770.22
2792,210265.1
2793,127568.02
2794,121078.44
2795,83597.336
2796,103092.47
2797,175882.98
2798,135774.45
2799,142179.33
2800,147794.16
2801,191923.95
2802,175837.27
2803,261710.02
2804,138799.56
2805,104241.3
2806,142111.88
2807,130483.39
2808,141914.58
2809,109561.41
2810,123080.88
2811,154266.75
2812,135035.61
2813,139838.02
2814,142333.81
2815,148387.48
2816,118306.66
2817,108636.69
2818,103308.32
2819,100263.195
2820,89615.37
2821,118744.055
2822,126947.91
2823,136418.88
2824,70256.234
2825,116359.914
2826,81670.56
2827,197387.36
2828,91864.734
2829,104615.23
2830,84689.68
2831,190502.6
2832,102928.88
2833,123827.35
2834,106737.08
2835,202642.77
2836,119746.45
2837,112494.02
2838,72690.305
2839,101025.08
2840,146042.23
2841,173000.27
2842,127412.39
2843,99053.4
2844,74493.02
2845,136668.77
2846,148319.34
2847,145060.8
2848,136303.55
2849,155722.75
2850,151767.36
2851,135998.83
2852,154422.5
2853,123251.414
2854,241608.72
2855,161454.36
2856,141919.83
2857,183564.0
2858,136544.53
2859,106952.96
2860,209586.1
2861,242881.97
2862,179684.23
2863,158231.3
2864,139550.17
2865,141994.5
2866,206568.62
2867,172137.44
2868,232837.8
2869,181150.84
2870,219410.86
2871,296446.5
2872,218860.67
2873,216477.67
2874,189563.84
2875,172427.5
2876,142355.4
2877,173011.16
2878,204404.12
2879,202172.22
2880,223249.97
2881,152385.5
2882,152861.39
2883,117643.125
2884,205047.58
2885,199790.17
2886,239422.94
2887,209619.6
2888,297914.66
2889,223538.05
2890,222355.36
2891,259688.03
2892,143765.3
2893,192782.12
2894,200051.27
2895,190276.03
2896,191059.31
2897,115913.55
2898,130389.34
2899,121188.3
2900,186015.77
2901,121698.016
2902,259833.95
2903,139050.02
2904,134764.14
2905,95308.74
2906,114033.0
2907,106230.11
2908,150414.12
2909,108242.94
2910,50858.605
2911,97227.13
2912,127775.945
2913,114987.23
2914,145643.47
2915,152805.75
2916,170338.02
2917,141414.02
2918,127688.56
2919,154876.66
