Id,SalePrice
2054,199218.39
2055,196576.8
2056,106428.12
2057,123222.23
2058,118927.66
2059,106649.09
2060,181201.64
2061,136178.77
2062,210788.52
2063,465359.03
2064,182400.23
2065,151992.72
2066,148276.6
2067,173364.6
2068,274438.84
2069,236201.16
2070,246512.64
2071,255927.33
2072,154397.19
2073,209218.69
2074,167309.61
2075,179519.2
2076,313787.7
2077,226850.45
2078,392187.3
2079,285256.1
2080,205515.55
2081,163555.97
2082,184819.2
2083,226530.11
2084,135296.2
2085,144298.9
2086,131140.19
2087,129193.91
2088,172678.53
2089,94207.2
2090,146765.56
2091,145951.95
2092,86222.805
2093,132415.67
2094,117586.65
2095,124806.43
2096,228103.52
2097,111165.15
2098,157036.53
2099,184255.45
2100,138068.92
2101,108672.7
2102,135582.0
2103,137055.34
2104,158981.61
2105,93303.555
2106,126561.78
2107,78099.15
2108,111191.73
2109,100913.086
2110,140130.86
2111,137287.52
2112,189732.55
2113,131304.53
2114,129304.195
2115,151525.55
2116,127830.48
2117,129817.0
2118,115110.6
2119,121433.8
2120,139470.05
2121,142688.92
2122,109508.67
2123,132185.14
2124,118249.445
2125,112374.95
2126,101424.52
2127,73569.06
2128,127301.44
2129,112382.43
2130,116658.74
2131,138870.23
2132,127533.33
2133,152690.44
2134,76330.81
2135,93968.81
2136,155192.36
2137,70436.65
2138,79852.68
2139,116598.93
2140,125299.66
2141,109651.73
2142,120427.78
2143,118418.52
2144,75125.07
2145,257838.47
2146,116998.055
2147,119374.65
2148,135008.47
2149,149164.58
2150,126672.18
2151,119118.734
2152,94917.555
2153,140101.03
2154,124253.56
2155,143646.4
2156,115095.41
2157,106451.15
2158,103976.75
2159,121461.49
2160,106039.38
2161,69760.984
2162,151049.16
2163,120835.02
2164,153111.12
2165,179853.1
2166,126985.26
2167,111882.96
2168,137836.23
2169,184103.88
2170,116244.04
2171,130090.71
2172,120168.64
2173,101767.36
2174,62564.42
2175,129015.03
2176,129471.77
2177,147376.12
2178,132687.39
2179,143170.11
2180,132603.34
2181,156499.31
2182,128304.45
2183,135466.58
2184,163012.23
2185,150307.56
2186,126879.9
2187,135200.44
2188,225595.31
2189,121566.33
2190,186581.92
2191,154723.53
2192,116894.05
2193,127279.11
2194,232871.81
2195,244099.9
2196,249891.36
2197,219148.16
2198,176859.1
2199,231766.08
2200,462004.03
2201,353829.22
2202,240534.4
2203,180166.33
2204,141347.31
2205,190340.67
2206,216755.02
2207,186646.23
2208,222413.53
2209,145515.36
2210,132552.61
2211,138745.61
2212,235841.94
2213,305089.6
2214,301005.9
2215,232402.2
2216,212422.86
2217,142038.45
2218,211773.83
2219,188605.1
2220,207858.33
2221,196518.73
2222,124567.5
2223,132497.72
2224,139421.12
2225,146319.5
2226,161384.11
2227,210609.12
2228,81629.164
2229,79897.9
2230,97945.94
2231,114058.48
2232,101041.86
2233,111696.16
2234,98818.945
2235,119622.875
2236,149650.1
2237,180860.34
2238,140500.5
2239,138953.11
2240,216188.64
2241,151409.88
2242,196280.5
2243,104772.234
2244,117405.73
2245,240443.52
2246,232182.3
2247,222078.22
2248,134750.2
2249,103289.805
2250,112153.78
2251,104583.96
2252,125758.664
2253,104292.96
2254,140927.67
2255,105699.87
2256,76346.305
2257,68508.36
2258,103813.37
2259,268182.16
2260,242444.19
2261,266743.7
2262,207526.45
2263,141640.94
2264,175610.16
2265,197449.2
2266,277780.06
2267,243506.67
2268,136257.12
2269,214495.9
2270,186249.95
2271,179783.31
2272,242173.2
2273,197885.0
2274,246009.88
2275,376690.66
2276,189925.75
2277,135274.14
2278,152756.44
2279,131733.92
2280,130956.516
2281,130512.766
2282,94341.836
2283,88164.914
2284,148695.28
2285,98294.01
2286,120116.1
2287,122651.516
2288,140501.75
2289,116131.164
2290,184119.33
2291,151286.75
2292,176900.17
2293,185613.52
2294,186562.64
2295,203359.39
2296,169165.89
2297,169844.81
2298,156182.53
2299,175008.66
2300,189853.0
2301,330165.94
2302,416490.84
2303,137213.47
2304,290801.7
2305,400657.12
2306,404801.88
2307,165052.14
2308,187698.64
2309,262357.28
2310,185768.05
2311,166088.27
2312,172944.1
2313,157235.3
2314,174733.92
2315,185790.6
2316,142209.17
2317,115739.28
2318,124909.72
2319,175033.5
2320,174737.92
2321,87317.67
2322,108422.33
2323,134443.56
2324,115855.18
2325,351688.16
2326,222955.11
2327,386397.1
2328,451584.0
2329,323447.25
2330,428500.78
2331,448594.66
2332,432156.78
2333,484395.44
2334,295703.34
2335,296742.78
2336,333657.12
2337,433278.12
2338,308672.1
2339,291414.34
2340,223366.75
2341,226017.3
2342,227066.83
2343,191920.7
2344,187399.27
2345,188965.77
2346,218409.27
2347,278390.78
2348,225235.52
2349,181946.3
2350,162195.64
2351,166167.97
2352,177651.05
2353,166587.8
2354,191423.38
2355,188280.6
2356,167750.44
2357,172279.38
2358,187779.72
2359,240767.33
2360,169697.88
2361,174276.83
2362,180832.81
2363,218182.8
2364,164960.64
2365,204252.89
2366,239460.11
2367,174113.38
2368,170635.05
2369,359029.0
2370,392842.34
2371,306265.1
2372,246101.44
2373,258657.38
2374,315323.34
2375,201749.84
2376,294678.97
2377,221911.83
2378,368384.47
2379,222732.14
2380,257130.92
2381,232075.56
2382,235555.95
2383,223646.92
2384,216786.61
2385,191181.14
2386,210882.5
2387,144030.8
2388,286125.9
2389,241421.5
2390,239781.88
2391,246587.28
2392,144551.12
2393,156646.72
2394,148852.19
2395,188925.33
2396,161316.9
2397,119737.74
2398,114134.51
2399,133552.31
2400,280421.16
2401,136955.33
2402,151805.94
2403,214797.67
2404,183795.03
2405,222971.34
2406,198462.9
2407,221078.48
2408,173851.23
2409,168399.72
2410,161903.66
2411,263894.03
2412,281607.25
2413,269427.53
2414,255833.27
2415,336491.8
2416,144380.58
2417,174062.64
2418,142390.05
2419,155611.08
2420,197374.77
2421,220626.9
2422,244020.67
2423,166578.02
2424,125655.375
2425,132668.77
2426,91921.5
2427,123126.98
2428,134460.36
2429,142770.25
2430,112597.91
2431,162697.95
2432,145400.44
2433,221631.98
2434,149521.6
2435,218790.6
2436,129872.89
2437,56121.734
2438,69310.35
2439,110088.4
2440,134641.7
2441,117903.61
2442,139181.16
2443,170203.36
2444,122137.49
2445,121994.625
2446,137625.02
2447,139056.03
2448,190510.61
2449,116262.695
2450,160303.73
2451,142208.69
2452,132542.27
2453,125111.97
2454,134979.69
2455,118683.5
2456,126156.57
2457,123787.836
2458,115251.38
2459,143184.08
2460,124435.336
2461,130521.914
2462,182549.98
2463,204961.22
2464,130086.75
2465,127583.1
2466,189370.4
2467,107677.59
2468,129195.266
2469,95511.28
2470,146988.14
2471,140999.44
2472,139187.72
2473,132803.52
2474,102759.73
2475,108748.03
2476,119159.484
2477,101281.79
2478,127471.81
2479,91692.43
2480,92685.08
2481,113902.086
2482,122913.77
2483,78661.48
2484,128341.83
2485,219195.47
2486,144158.69
2487,108240.53
2488,146792.58
2489,116907.36
2490,214006.95
2491,91017.49
2492,109664.19
2493,102448.3
2494,131035.23
2495,121954.555
2496,115027.87
2497,113534.03
2498,142242.52
2499,113159.84
2500,141156.53
2501,119091.35
2502,192002.8
2503,139350.89
2504,108398.07
2505,160743.88
2506,102423.74
2507,96712.984
2508,172508.5
2509,189872.67
2510,207162.92
2511,107888.21
2512,86690.66
2513,210394.58
2514,125748.53
2515,121220.49
2516,165317.28
2517,116619.71
2518,162140.78
2519,126112.94
2520,134480.83
2521,105237.0
2522,122143.44
2523,117642.06
2524,159786.38
2525,190481.7
2526,165619.69
2527,150085.17
2528,155769.42
2529,82595.71
2530,176474.55
2531,151821.5
2532,164528.75
2533,97900.12
2534,244970.42
2535,137819.86
2536,100433.74
2537,91019.88
2538,122954.21
2539,131171.28
2540,155519.25
2541,93694.44
2542,193845.0
2543,220745.06
2544,253045.31
2545,291161.94
2546,252200.4
2547,202124.25
2548,217795.52
2549,181667.77
2550,207575.97
2551,214035.34
2552,254637.75
2553,157797.52
2554,167500.84
2555,130759.445
2556,156553.6
2557,221349.83
2558,207959.11
2559,188263.92
2560,216974.6
2561,125909.57
2562,134567.14
2563,150144.02
2564,136449.78
2565,104523.68
2566,127034.586
2567,134586.28
2568,142779.56
2569,214667.92
2570,224465.47
2571,194113.39
2572,241329.39
2573,300929.06
2574,226594.38
2575,238819.34
2576,190334.14
2577,185898.14
2578,177796.94
2579,182008.8
2580,139473.4
2581,119051.77
2582,157182.36
2583,139059.52
2584,144086.16
2585,130399.64
2586,153861.17
2587,146452.98
2588,308932.2
2589,136469.92
2590,110800.54
2591,72375.42
2592,123353.4
2593,120712.445
2594,100794.805
2595,107182.12
2596,182445.0
2597,134757.86
2598,131850.19
2599,127504.016
2600,124116.52
2601,136557.98
2602,173711.0
2603,121527.66
2604,143589.55
2605,140382.0
2606,207791.5
2607,192479.19
2608,131994.0
2609,155503.12
2610,165394.52
2611,225345.69
2612,303508.94
2613,140612.52
2614,121313.61
2615,143733.17
2616,82645.734
2617,68060.766
2618,122678.24
2619,133761.64
2620,116645.766
2621,267337.25
2622,153475.6
2623,164450.27
2624,193677.7
2625,209422.44
2626,157196.78
2627,146462.25
2628,215464.7
2629,238854.36
2630,207345.42
2631,255483.2
2632,175494.12
2633,204690.28
2634,358066.5
2635,179829.25
2636,261138.94
2637,344501.5
2638,164840.16
2639,149724.86
2640,85902.38
2641,84789.93
2642,79375.21
2643,67031.72
2644,144461.97
2645,172769.97
2646,221052.36
2647,169589.2
2648,117315.91
2649,146270.25
2650,141740.66
2651,126817.37
2652,121792.305
2653,159061.3
2654,141999.75
2655,172889.31
2656,186152.67
2657,215718.53
2658,190043.31
2659,173159.3
2660,188241.31
2661,205571.3
2662,256202.77
2663,281233.0
2664,164574.75
2665,173007.55
2666,437660.2
2667,521129.75
2668,355811.16
2669,486935.84
2670,429940.88
2671,312636.84
2672,426194.47
2673,157561.77
2674,188002.52
2675,153846.5
2676,263950.88
2677,173403.66
2678,158591.11
2679,109953.11
2680,171276.89
2681,121734.77
2682,124132.63
2683,91668.87
2684,86743.1
2685,93360.15
2686,133110.92
2687,151107.53
2688,140405.25
2689,136359.31
2690,486330.28
2691,250584.72
2692,246358.45
2693,350163.2
2694,263712.2
2695,357163.44
2696,250280.89
2697,310487.06
2698,322705.44
2699,317851.44
2700,347822.78
2701,244198.89
2702,255914.3
2703,310127.2
2704,278501.3
2705,160945.23
2706,184960.17
2707,174724.97
2708,295095.7
2709,189651.3
2710,189949.11
2711,206353.55
2712,204633.06
2713,165738.2
2714,195712.17
2715,186961.06
2716,254494.19
2717,295099.53
2718,279042.4
2719,435667.34
2720,345450.4
2721,587650.7
2722,331406.06
2723,361994.0
2724,249035.92
2725,277749.1
2726,228402.75
2727,214072.19
2728,507528.94
2729,162175.14
2730,143934.44
2731,201110.3
2732,140972.88
2733,186869.12
2734,180962.75
2735,172980.25
2736,168072.55
2737,165673.78
2738,162259.55
2739,139110.44
2740,113135.414
2741,145110.14
2742,134047.52
2743,119601.28
2744,108091.8
2745,113206.805
2746,134169.06
2747,121610.586
2748,119490.98
2749,250012.08
2750,348015.16
2751,172051.38
2752,141658.16
2753,168553.52
2754,162982.39
2755,188554.92
2756,236447.47
2757,143998.73
2758,162078.94
2759,139219.55
2760,149776.0
2761,148016.81
2762,129398.82
2763,132350.75
2764,139853.61
2765,172827.2
2766,168331.9
2767,161322.4
2768,139197.39
2769,115018.18
2770,120002.7
2771,170456.72
2772,140831.42
2773,129018.016
2774,131150.5
2775,127790.24
2776,124289.64
2777,162050.52
2778,155104.48
2779,139786.88
2780,161679.81
2781,142762.34
2782,140405.53
2783,133000.78
2784,135198.69
2785,165801.11
2786,109421.016
2787,125966.31
2788,138306.48
2789,142685.61
2790,200885.72
2791,148869.84
2792,208998.1
2793,133411.75
2794,119353.93
2795,92530.4
2796,101324.8
2797,164997.66
2798,130691.24
2799,140796.5
2800,137650.28
2801,189215.47
2802,172451.08
2803,259304.28
2804,137262.38
2805,99033.5
2806,132056.92
2807,122700.92
2808,141733.61
2809,105979.03
2810,111813.67
2811,143416.33
2812,143954.36
2813,132499.88
2814,142916.48
2815,138790.77
2816,110179.69
2817,111134.15
2818,117697.016
2819,107509.17
2820,97098.31
2821,104857.8
2822,133112.61
2823,127782.5
2824,70587.84
2825,120326.96
2826,82463.875
2827,177349.12
2828,98192.09
2829,119871.04
2830,78180.83
2831,190096.47
2832,101666.72
2833,112553.75
2834,109210.1
2835,213186.56
2836,108990.14
2837,106413.83
2838,70189.14
2839,108497.46
2840,143183.02
2841,154022.62
2842,122421.55
2843,94313.734
2844,72542.79
2845,120754.3
2846,145075.27
2847,138832.73
2848,130321.99
2849,156332.78
2850,150699.56
2851,133747.02
2852,146101.19
2853,124143.055
2854,244642.69
2855,158821.6
2856,135826.98
2857,170455.08
2858,136050.55
2859,93912.5
2860,187121.53
2861,219986.9
2862,183507.67
2863,154523.8
2864,139054.69
2865,135967.28
2866,197127.67
2867,168945.0
2868,229117.27
2869,186297.31
2870,254492.12
2871,299462.8
2872,216308.66
2873,220154.0
2874,189977.4
2875,171508.47
2876,152620.47
2877,174579.17
2878,193536.02
2879,198935.81
2880,214546.86
2881,153117.23
2882,142243.1
2883,122307.43
2884,197644.95
2885,198728.62
2886,233475.52
2887,206651.42
2888,297734.62
2889,232731.45
2890,222914.58
2891,256727.02
2892,141024.92
2893,187284.48
2894,199812.86
2895,185205.25
2896,193969.14
2897,107452.234
2898,129523.586
2899,114592.75
2900,185746.25
2901,113413.9
2902,254232.58
2903,140761.06
2904,128223.94
2905,100568.06
2906,120355.89
2907,112172.445
2908,148115.38
2909,118561.445
2910,57110.656
2911,99432.02
2912,124248.66
2913,119146.164
2914,135686.14
2915,143228.11
2916,160846.61
2917,137548.3
2918,130338.484
2919,148753.31
